Date,symbol,name,open,high,low,close,volume,vix,rsi,ma5,ma20,earnings_dday
2026-01-08,000660.KS,SK하이닉스,729653.6087136244,786548.6233465609,729653.6087136244,754607.5625,6496379,15.449999809265137,97.88134716318135,718074.975,611970.765625,0
2026-01-09,000660.KS,SK하이닉스,742629.6875,754607.5856854839,725660.9984038979,742629.6875,4343703,14.489999771118164,92.51101491706504,731450.3,620854.375,0
2026-01-12,000660.KS,SK하이닉스,753609.38626502,760596.4931575434,733646.2237149533,747620.4375,3329793,15.119999885559082,92.64069205397821,742030.775,628939.45625,0
2026-01-13,000660.KS,SK하이닉스,751613.1229674798,752611.2811653117,722666.5352303523,736640.75,3771944,15.979999542236328,90.29538596158429,744426.3625,637573.525,0
2026-01-14,000660.KS,SK하이닉스,731649.9513140161,748618.6404986522,726659.1603773584,740633.375,4885051,16.75,88.94233605910891,744426.3625,646107.778125,0
2026-01-15,000660.KS,SK하이닉스,730651.7493324432,748618.5956275034,725660.9586949266,747620.4375,3003414,15.84000015258789,89.09955222582846,743028.9375,655839.81875,0
2026-01-16,000660.KS,SK하이닉스,749616.7717427249,761594.6695601853,745624.1391369049,754607.5625,3712326,15.859999656677246,89.2523636572177,745424.5125,667119.00625,0
2026-01-19,000660.KS,SK하이닉스,753609.3893160995,772574.393815445,748618.598658377,762592.8125,3392008,15.859999656677246,89.09955222582846,748418.9875,677749.390625,0
2026-01-20,000660.KS,SK하이닉스,762592.8209959624,762592.8209959624,735642.5511440107,741631.5,2762369,20.09000015258789,76.96336966556166,749417.1375,687281.8,0
2026-01-21,000660.KS,SK하이닉스,727657.3223817567,754607.593581081,726659.1641891892,738637.0625,5108442,16.899999618530273,74.31697896807094,749017.875,696914.028125,0
2026-01-22,000660.KS,SK하이닉스,764589.1776490066,771576.2850165563,749616.8047185431,753609.4375,3545309,15.640000343322754,72.67445670217785,750215.675,705647.9125,0
2026-01-23,000660.KS,SK하이닉스,752611.2563559322,774570.7359843546,742629.6747066493,765587.3125,3508272,16.09000015258789,71.51518670397786,752411.625,714781.059375,0
2026-01-26,000660.KS,SK하이닉스,751613.0630095109,752611.2211277174,734644.375,734644.375,3133330,16.149999618530273,53.01204592047467,746821.9375,722167.428125,0
2026-01-27,000660.KS,SK하이닉스,736640.69625,798526.5,731649.905625,798526.5,5660198,16.350000381469727,63.551404603694316,758200.9375,732198.915625,0
2026-01-28,000660.KS,SK하이닉스,808508.0975029727,852427.0558858502,801520.9904875149,839451.0,6708497,16.350000381469727,67.63486663055241,778363.725,742230.403125,0
2026-01-29,000660.KS,SK하이닉스,877381.0346254356,882371.8254936121,817491.544207317,859414.1875,6837983,16.8799991607666,73.49398741657572,799524.675,752711.065625,0
2026-01-30,000660.KS,SK하이닉스,852427.0522552255,929285.2290979098,851428.8941144114,907325.75,7875195,17.440000534057617,77.39727275826849,827872.3625,764289.7,0
2026-02-02,000660.KS,SK하이닉스,868397.5753012048,886364.421686747,828471.25,828471.25,7634191,16.34000015258789,62.777772946347355,846637.7375,770977.359375,0
2026-02-03,000660.KS,SK하이닉스,872390.2187155458,905329.4375,869395.7442805954,905329.4375,5272538,18.0,69.05311587929211,867998.325,780010.690625,0
2026-02-04,000660.KS,SK하이닉스,882371.7825,904331.26125,881373.624375,898342.3125,3800763,18.639999389648438,67.43648810453433,879776.5875,787896.1375,0
2026-02-05,000660.KS,SK하이닉스,849432.6111193587,875384.723797506,836456.5547802851,840449.1875,5473720,21.770000457763672,58.884300835112604,875983.5875,792188.21875,0
2026-02-06,000660.KS,SK하이닉스,803517.3104141835,848434.4271454111,789543.0963200238,837454.6875,5581574,20.3700008392334,57.82881152184792,862009.375,796929.46875,0
2026-02-09,000660.KS,SK하이닉스,896346.0525648252,897344.2107525365,871392.0978720406,885366.3125,4228584,17.360000610351562,64.22925177534859,873388.3875,803816.7625,0
2026-02-10,000660.KS,SK하이닉스,892353.4096746575,903333.1496147261,874386.5625,874386.5625,3441377,17.790000915527344,63.229568950793855,867199.8125,810704.053125,0
2026-02-11,000660.KS,SK하이닉스,858416.0,872390.2139534884,846438.1023255814,858416.0,3125590,17.649999618530273,60.19416826497828,859214.55,816593.184375,0
2026-02-12,000660.KS,SK하이닉스,880375.488597973,892353.386402027,876382.8559966217,886364.4375,4619344,20.81999969482422,61.39359276747174,868397.6,823530.384375,0
2026-02-13,000660.KS,SK하이닉스,887362.6110085228,901336.8253551137,876382.8711647728,878379.1875,3534047,20.600000381469727,64.17322946257693,876582.5,829718.965625,0
2026-02-19,000660.KS,SK하이닉스,903333.1145134228,911318.3796140939,886364.4261744966,892353.375,3285109,20.229999542236328,60.26200819631789,877979.9125,836206.99375,0
2026-02-20,000660.KS,SK하이닉스,890357.0492623815,953241.0112618547,879377.309865648,947252.0625,5054333,19.09000015258789,61.44067509930564,892553.0125,846488.021875,0
2026-02-23,000660.KS,SK하이닉스,978195.0249737118,978195.0249737118,939266.8556125131,949248.4375,3523887,21.010000228881836,59.911894455399825,910719.5,857018.590625,0
2026-02-24,000660.KS,SK하이닉스,950246.5557213931,1003148.9375,944257.6068407961,1003148.9375,4102382,19.549999237060547,60.434781720954824,934076.4,869495.565625,0
2026-02-25,000660.KS,SK하이닉스,1010136.0510805501,1036088.1630648329,1002150.7858546169,1016125.0,3462525,17.93000030517578,73.85786640688197,961625.5625,882022.45,0
2026-02-26,000660.KS,SK하이닉스,1024000.0,1099000.0,1023000.0,1099000.0,4461976,18.6299991607666,74.25179525155436,1002954.8875,900240.23125,0
2026-02-27,000660.KS,SK하이닉스,1050000.0,1096000.0,1048000.0,1061000.0,6453062,19.860000610351562,68.90031975935621,1025704.475,913363.90625,0
2026-03-03,000660.KS,SK하이닉스,1022000.0,1040000.0,939000.0,939000.0,6818327,23.56999969482422,59.966487897529575,1023654.7875,918341.35625,0
2025-03-31,005380.KS,현대자동차,192262.72014452334,193320.69409229208,189281.15720081137,189665.875,936571,22.280000686645508,51.351355801411835,203265.640625,194792.2328125,0
2025-04-01,005380.KS,현대자동차,191397.12408736153,192839.81597746728,188607.91976649043,191012.40625,641043,21.770000457763672,50.34485656185402,199149.165625,195191.37890625,0
2025-04-02,005380.KS,현대자동차,191204.73611818644,191493.27445236882,188319.3527763627,188800.25,615215,21.510000228881836,45.91304072663081,194205.540625,195268.32265625,0
2025-04-03,005380.KS,현대자동차,183702.74114744583,187069.02174438856,181875.33168053406,186395.765625,954824,30.020000457763672,45.91304072663081,190608.43125,195085.58125,0
2025-04-04,005380.KS,현대자동차,183991.29024374348,188992.62170881126,182356.23957247133,184472.1875,810211,45.310001373291016,43.898302051223446,188069.296875,194854.75078125,0
2025-04-07,005380.KS,현대자동차,177643.45580332217,178220.5325411781,172065.04733738134,172257.40625,1244441,46.97999954223633,34.757853812063914,184587.603125,193974.71015625,0
2025-04-08,005380.KS,현대자동차,174469.51025390625,176777.81689453125,170718.51196289062,172353.5625,1082825,52.33000183105469,31.43712021463756,180855.834375,193186.03828125,0
2025-04-09,005380.KS,현대자동차,170718.52462254214,173988.62593925564,170526.165721559,171199.421875,689621,33.619998931884766,31.578938368044533,177335.66875,192214.6265625,0
2025-04-10,005380.KS,현대자동차,184376.01244151068,185530.16588402406,179374.6808572861,179855.578125,1426032,40.720001220703125,37.67124720485394,176027.63125,191541.37109375,0
2025-04-11,005380.KS,현대자동차,174854.23177816902,176008.38512323945,169083.4650528169,170718.515625,1647599,37.560001373291016,26.17448596068415,173276.896875,190531.48671875,0
2025-04-14,005380.KS,현대자동차,171584.13496932515,173411.54447852762,170718.5199386503,172449.75,536959,30.889999389648438,20.634931425924435,173315.365625,189584.11875,0
2025-04-15,005380.KS,현대자동차,178316.7068683155,181971.52610294116,176681.65615808824,179855.578125,1052017,30.1200008392334,26.666681107261482,174815.76875,188934.90859375,0
2025-04-16,005380.KS,현대자동차,178124.34328563567,179278.4966978536,174373.34469592737,174758.0625,593391,32.63999938964844,28.2486064977178,175527.496875,187862.50859375,0
2025-04-17,005380.KS,현대자동차,175623.67755916348,177547.2665795267,174565.70359796367,174758.0625,522233,29.649999618530273,31.595594215515106,174507.99375,186862.2421875,0
2025-04-18,005380.KS,현대자동차,175816.02627537394,181105.8957749065,174277.1551482372,180047.921875,664774,29.649999618530273,41.8032745408801,176373.875,186006.2453125,0
2025-04-21,005380.KS,현대자동차,180336.45263280833,181586.78537106246,178412.86380472506,180144.09375,352360,33.81999969482422,40.535982131389154,177912.74375,184770.33828125,0
2025-04-22,005380.KS,현대자동차,178989.9597588901,180528.83098733836,178124.34469288794,178509.0625,392723,30.56999969482422,40.94754978712923,177643.440625,183116.05234375,0
2025-04-23,005380.KS,현대자동차,181682.97918585525,183125.67092105263,180240.2874506579,182740.953125,607448,28.450000762939453,46.88524843388883,179240.01875,181577.18125,0
2025-04-24,005380.KS,현대자동차,183798.9323137242,183895.11176548438,179374.67753275545,181682.984375,642753,26.469999313354492,47.58735301503497,180625.003125,180442.26484375,0
2025-04-25,005380.KS,현대자동차,183702.76052701272,183702.76052701272,181394.4535884534,181586.8125,528739,24.84000015258789,60.21053733225896,180932.78125,179663.2125,0
2025-04-28,005380.KS,현대자동차,180913.5412202381,182837.13017526455,179855.56729497356,181779.15625,450993,25.149999618530273,60.29413571567041,181259.79375,179268.8765625,0
2025-04-29,005380.KS,현대자동차,185337.80492252336,186588.1378047199,182452.42134822355,185433.984375,594224,24.170000076293945,64.74104642899214,182644.778125,178989.95546875,0
2025-04-30,005380.KS,현대자동차,185337.79969504196,185914.8763936254,182933.31345094438,183318.03125,429791,24.700000762939453,54.14745914154668,182760.19375,178715.84453125,0
2025-05-02,005380.KS,현대자동차,182933.31058606124,183221.8489308342,181009.72162090812,182163.875,464020,22.68000030517578,66.95159108255079,182856.371875,178504.25,0
2025-05-07,005380.KS,현대자동차,184087.44363006396,184087.44363006396,179374.6511860341,180432.625,666181,23.549999237060547,61.82333953847449,182625.534375,178302.271875,0
2025-05-08,005380.KS,현대자동차,180432.64724746125,181682.9800908605,179951.75,179951.75,543972,22.479999542236328,50.179197695089655,182260.053125,178686.9890625,0
2025-05-09,005380.KS,현대자동차,183895.11413902053,186011.0621050553,182260.06343799367,182644.78125,514047,21.899999618530273,66.14177257289782,181702.2125,179201.55,0
2025-05-12,005380.KS,현대자동차,184568.37621297242,188319.375,184087.47893258426,188319.375,569602,18.389999389648438,72.52401041385525,182702.48125,180057.54765625,0
2025-05-13,005380.KS,현대자동차,189858.24054715302,190435.31726614133,187646.11312436452,189184.984375,462830,18.219999313354492,67.79031732046982,184106.703125,180524.01796875,0
2025-05-14,005380.KS,현대자동차,189665.86694571283,190723.840848554,186876.66302004058,189569.6875,557318,18.6200008392334,68.14819450076956,185934.115625,181466.5765625,0
2025-05-15,005380.KS,현대자동차,187742.26775531363,189377.31824293677,184856.88454186107,185530.140625,469355,17.829999923706055,62.37284999396983,187049.79375,182120.59609375,0
2025-05-16,005380.KS,현대자동차,185914.86839686532,187261.38063564242,185626.33005998452,186395.765625,311743,17.239999771118164,57.307679330378285,187799.990625,182447.60546875,0
2025-05-19,005380.KS,현대자동차,185626.3390052356,185626.3390052356,182740.9554973822,183702.75,378893,18.139999389648438,53.7906090603958,186876.665625,182894.83984375,0
2025-05-20,005380.KS,현대자동차,185433.96853562005,186684.30131101582,182260.046875,182260.046875,422756,18.09000015258789,51.2027096207279,185491.678125,183269.9390625,0
2025-05-21,005380.KS,현대자동차,182260.06682180852,183077.5921875,180240.29827127658,180817.375,558502,20.8700008392334,48.355286361974876,183741.215625,183308.41171875,0
2025-05-22,005380.KS,현대자동차,179855.56709155702,179855.56709155702,174950.41526178728,175431.3125,982354,20.280000686645508,33.85092431285118,181721.45,183072.77265625,0
2025-05-23,005380.KS,현대자동차,175431.31434130072,175527.49378995277,172449.75143308783,173026.828125,829741,22.290000915527344,33.53846199987703,179047.6625,182798.6609375,0
2025-05-26,005380.KS,현대자동차,173219.1762816108,176008.3801195712,172834.45851085763,174950.40625,623947,22.290000915527344,38.73872071875171,177297.19375,182409.13359375,0
2025-05-27,005380.KS,현대자동차,173796.25293774053,174950.40625,173411.53516698736,174950.40625,502985,18.959999084472656,40.952389302394664,175835.265625,182072.5046875,0
2025-05-28,005380.KS,현대자동차,175431.31307154385,179182.31154182355,175431.31307154385,178797.59375,611926,19.309999465942383,48.28571030718244,175431.309375,181933.04375,0
2025-05-29,005380.KS,현대자동차,184842.00785340313,188156.68520942406,181624.8210078534,186206.875,1093538,19.18000030517578,54.64067321863321,177586.421875,182154.4296875,0
2025-05-30,005380.KS,현대자동차,182697.2226625742,182794.7131762682,180649.921875,180649.921875,781444,18.56999969482422,39.97756388921445,179111.040625,181915.2265625,0
2025-06-02,005380.KS,현대자동차,179967.48996263588,180844.9045940897,178505.1322435462,179382.546875,538182,18.360000610351562,37.32329363687357,179997.46875,181718.45234375,0
2025-06-04,005380.KS,현대자동차,180454.9447328629,181819.81195396505,179480.0395749328,181332.359375,577325,17.610000610351562,39.76177372037951,181273.859375,181676.8765625,0
2025-06-05,005380.KS,현대자동차,181332.35710047468,188156.69312038503,181332.35710047468,184842.015625,797915,18.479999542236328,49.13330903554849,182482.74375,181897.34609375,0
2025-06-09,005380.KS,현대자동차,188059.18400846815,193421.1617795753,187474.2409788928,192836.21875,1665140,17.15999984741211,56.87686086447885,183808.6125,182541.56953125,0
2025-06-10,005380.KS,현대자동차,195955.93305837564,196443.3856281726,190886.42633248732,192056.3125,998951,16.950000762939453,59.29953438664556,186089.890625,183012.14609375,0
2025-06-11,005380.KS,현대자동차,194103.60221548507,196443.3744169776,194006.11170708956,195955.921875,649618,17.260000228881836,64.45603665234042,189404.565625,183393.9734375,0
2025-06-12,005380.KS,현대자동차,196443.375,199368.0902605459,195468.46991315135,196443.375,885521,18.020000457763672,66.83271639765218,192426.76875,183756.89296875,0
2025-06-13,005380.KS,현대자동차,194396.0870603015,194786.049120603,191861.33366834171,194006.125,933606,20.81999969482422,71.36669120649692,194259.590625,183978.71484375,0
2025-06-16,005380.KS,현대자동차,193323.67872208435,196930.8275434243,191276.37803970222,196443.375,500547,19.110000610351562,76.91587083045823,194981.021875,184524.3765625,0
2025-06-17,005380.KS,현대자동차,197418.28410823172,202780.26219512196,195468.47389481709,199855.546875,950447,21.600000381469727,77.67969244651104,196540.86875,185197.365625,0
2025-06-18,005380.KS,현대자동차,197418.30059162623,201805.37393810682,195468.49021541263,200830.46875,575644,20.139999389648438,78.15312849933065,197515.778125,186053.7515625,0
2025-06-19,005380.KS,현대자동차,204242.6379830918,206192.44836956522,200343.01721014493,201805.375,538891,20.139999389648438,76.69689115413401,198588.178125,187031.01796875,0
2025-06-20,005380.KS,현대자동차,202780.26785714287,205217.5306919643,200343.00502232145,204730.078125,662635,20.6200008392334,73.9899506029436,200732.96875,188226.653125,0
2025-06-23,005380.KS,현대자동차,200342.99534739452,200830.44789081885,195468.46991315135,196443.375,935001,19.829999923706055,69.10378722501879,200732.96875,189277.25625,0
2025-06-24,005380.KS,현대자동차,201317.9213440534,202780.2791262136,197905.7531856796,200830.46875,718116,17.479999542236328,74.12283522795371,200927.953125,190667.43828125,0
2025-06-25,005380.KS,현대자동차,201317.91759072582,215941.49513968895,200830.46500576037,211554.421875,1789517,16.760000228881836,78.38830236598051,203072.74375,192497.6390625,0
2025-06-26,005380.KS,현대자동차,209117.15065632458,209604.60322195705,202780.26730310262,204242.625,814616,16.59000015258789,67.00855304992297,203560.19375,193962.25,0
2025-06-27,005380.KS,현대자동차,205704.97751524393,205704.97751524393,197905.73666158537,199855.546875,764378,16.31999969482422,56.56935405989786,202585.2875,195015.14765625,0
2025-06-30,005380.KS,현대자동차,199368.10830006143,201805.37123771498,198393.203125,198393.203125,492507,16.729999542236328,55.855862620034344,202975.253125,195624.4640625,0
2025-07-01,005380.KS,현대자동차,198880.64732142858,209117.15122767858,198393.1947544643,204730.078125,1059697,16.829999923706055,57.7586292654458,203755.175,196828.471875,0
2025-07-02,005380.KS,현대자동차,209604.60772833723,212529.32318501172,204730.0819672131,208142.25,1058819,16.639999389648438,59.836075911119984,203072.740625,198266.45703125,0
2025-07-03,005380.KS,현대자동차,209604.60882867133,211554.41914335664,206192.44077797202,209117.15625,562758,16.3799991607666,63.02520714139488,204047.646875,199655.696875,0
2025-07-04,005380.KS,현대자동차,209117.1517963183,211066.96206947745,204730.0786817102,205217.53125,415693,16.3799991607666,57.37705305683189,205120.04375,200674.47265625,0
2025-07-07,005380.KS,현대자동차,204730.07643884892,205217.52900179857,201805.36106115108,203267.71875,398058,17.790000915527344,52.94117805508559,206094.946875,201196.04765625,0
2025-07-08,005380.KS,현대자동차,201805.36381812795,206192.436944609,200343.00610930094,205704.984375,499225,16.809999465942383,54.098350749113706,206289.928125,201878.48125,0
2025-07-09,005380.KS,현대자동차,203267.7198687351,204242.625,200343.00447494033,204242.625,524731,15.9399995803833,52.03250888401732,205510.003125,202292.81640625,0
2025-07-10,005380.KS,현대자동차,204730.07587139425,206192.4335561899,200343.00281700722,202780.265625,719453,15.779999732971191,48.33333244293385,204242.625,202609.6609375,0
2025-07-11,005380.KS,현대자동차,203755.17074819712,206192.4335561899,202292.81306340144,202780.265625,592335,16.399999618530273,56.31068353951356,203755.171875,203048.36796875,0
2025-07-14,005380.KS,현대자동차,203267.72793058757,212529.3270449309,202780.27534562213,211554.421875,1241993,17.200000762939453,59.82142269410866,205412.5125,203803.9203125,0
2025-07-15,005380.KS,현대자동차,211554.41521030807,212041.86777991705,204242.626666173,205704.984375,1111748,17.3799991607666,44.11764336166271,205412.5125,204096.3921875,0
2025-07-16,005380.KS,현대자동차,205704.98042168675,205704.98042168675,202292.8125,202292.8125,492782,17.15999984741211,47.872338974450614,205022.55,204169.509375,0
2025-07-17,005380.KS,현대자동차,203267.72042410716,206679.88839285716,200343.00502232145,204730.078125,611349,16.520000457763672,55.555559512887285,205412.5125,204315.74453125,0
2025-07-18,005380.KS,현대자동차,204730.0786817102,207167.34152315915,203267.72097684085,205217.53125,317353,16.40999984741211,57.95453013930905,205899.965625,204340.1171875,0
2025-07-21,005380.KS,현대자동차,204242.60877691387,205217.51383074163,202780.25119617223,203755.15625,460835,16.649999618530273,48.7179286971509,204340.1125,204705.70625,0
2025-07-22,005380.KS,현대자동차,203755.1848516949,204242.6374470339,199368.11149364407,201317.921875,441603,16.5,40.78949088791048,203462.7,204730.07890625,0
2025-07-23,005380.KS,현대자동차,207654.79138513512,217403.84262387388,207654.79138513512,216428.9375,2832242,15.369999885559082,57.14284842057318,206289.925,204973.8046875,0
2025-07-24,005380.KS,현대자동차,215454.0431034483,219841.11637931035,209117.15948275864,212041.875,1417925,15.390000343322754,56.60378157283093,207752.284375,205363.7671875,0
2025-07-25,005380.KS,현대자동차,209604.61099884525,215454.0420034642,208629.70583140876,211066.96875,665815,14.930000305175781,57.69231717585909,208922.171875,205924.33828125,0
2025-07-28,005380.KS,현대자동차,215941.49678203661,216916.40195938214,210579.51830663614,213016.78125,692799,15.029999732971191,57.281562462363304,210774.496875,206655.5171875,0
2025-07-29,005380.KS,현대자동차,212041.87553755735,213016.78071244268,208629.70742545874,212529.328125,646415,15.979999542236328,58.41585226791262,213016.778125,207045.4796875,0
2025-07-30,005380.KS,현대자동차,210092.05528307174,222278.36939461884,210092.05528307174,217403.84375,1239327,15.479999542236328,63.888894660002116,213211.759375,207508.559375,0
2025-07-31,005380.KS,현대자동차,227152.89986795775,227152.89986795775,206679.89172535212,207654.796875,2956498,16.719999313354492,53.906255869338196,212334.34375,207435.44140625,0
2025-08-01,005380.KS,현대자동차,205704.98325892858,210092.05636160716,204730.078125,204730.078125,1083280,20.3799991607666,43.965507236284715,211066.965625,207411.06875,0
2025-08-04,005380.KS,현대자동차,204730.079235782,207167.342083827,201805.36381812795,205704.984375,651682,17.520000457763672,50.0,209604.60625,207532.93203125,0
2025-08-05,005380.KS,현대자동차,207654.79409144894,209604.60436460807,204242.62611342044,205217.53125,480510,17.850000381469727,53.00000576979665,208142.246875,207508.559375,0
2025-08-06,005380.KS,현대자동차,203755.17354513064,206192.43638657956,203267.72097684085,205217.53125,385330,16.770000457763672,50.52631685499486,205704.984375,207557.3046875,0
2025-08-07,005380.KS,현대자동차,208142.23319852943,209604.59080882353,205704.9705147059,207167.328125,421547,16.56999969482422,52.040804644884254,205607.490625,207776.6578125,0
2025-08-08,005380.KS,현대자동차,207167.328125,208629.68573529413,206192.4230514706,207167.328125,440664,15.149999618530273,53.68422047118693,206094.940625,207996.0109375,0
2025-08-11,005380.KS,현대자동차,207654.7806617647,208142.23319852943,206192.4230514706,207167.328125,298656,16.25,56.666645297044866,206387.409375,207776.65625,0
2025-08-12,005380.KS,현대자동차,206679.89172535212,210579.51232394367,206192.43915052817,207654.796875,347183,14.729999542236328,35.0000026712013,206874.8625,207874.146875,0
2025-08-13,005380.KS,현대자동차,210092.0474537037,210579.5,208629.68981481483,210579.5,377571,14.489999771118164,47.36838849505069,207947.25625,208288.48125,0
2025-08-14,005380.KS,현대자동차,210579.51724137933,213504.2327586207,210579.51724137933,212041.875,546695,14.829999923706055,51.72413983676573,208922.165625,208654.07109375,0
2025-08-18,005380.KS,현대자동차,212041.8739174365,212529.32650115472,209604.61099884525,211066.96875,405813,14.989999771118164,46.42856733999989,209702.09375,208946.54296875,0
2025-08-19,005380.KS,현대자동차,211066.97142551368,213504.234375,209604.61365582192,213504.234375,442222,15.569999694824219,51.666668447466584,210969.475,209433.996875,0
2025-08-20,005380.KS,현대자동차,213016.7678925737,216428.93579931973,212041.86277636053,214966.578125,784564,15.6899995803833,45.28301316226362,212431.83125,210116.4296875,0
2025-08-21,005380.KS,현대자동차,215454.0318143341,218866.1997389955,214966.57925366817,215941.484375,601284,16.600000381469727,74.28569073554759,213504.228125,210092.05703125,0
2025-08-22,005380.KS,현대자동차,216428.93522727274,217891.29289772728,213991.67244318183,214479.125,401067,14.220000267028809,81.24998121812716,213991.678125,210213.91953125,0
2025-08-25,005380.KS,현대자동차,215941.48493806305,216428.9375,212041.86444256757,216428.9375,419600,14.789999961853027,82.35292453924166,215064.071875,210482.01796875,0
2025-08-26,005380.KS,현대자동차,214966.59160469106,216428.94937070936,212041.87607265444,213016.78125,806670,14.619999885559082,70.00003205441557,214966.58125,210482.01796875,0
2025-08-27,005380.KS,현대자동차,213504.21988636366,215454.03011363637,213016.76732954546,214479.125,337163,14.850000381469727,72.09303539107903,214869.090625,210579.5078125,0
2025-08-28,005380.KS,현대자동차,215465.23676801802,221874.95777027027,214972.1813063063,218916.625,734689,14.430000305175781,75.05379224498745,215464.11875,210655.146875,0
2025-08-29,005380.KS,현대자동차,219902.7390625,221381.90546875,215465.23984375,216944.40625,606655,15.359999656677246,69.23080232810437,215957.175,211119.62734375,0
2025-09-01,005380.KS,현대자동차,217437.46875,219902.74617346938,215958.30229591837,217437.46875,504672,15.359999656677246,69.8162571399112,216158.88125,211754.996875,0
2025-09-02,005380.KS,현대자동차,217930.5171875,217930.5171875,213986.0734375,216944.40625,365383,17.170000076293945,67.92045174362212,216944.40625,212316.96796875,0
2025-09-03,005380.KS,현대자동차,215465.24523843115,220395.80004937924,215465.24523843115,218423.578125,459718,16.350000381469727,66.02566680904013,217733.296875,212977.2703125,0
2025-09-04,005380.KS,현대자동차,217930.5226439052,218423.578125,216451.35620062076,218423.578125,249504,15.300000190734863,63.86656988370427,217634.6875,213637.57265625,0
2025-09-05,005380.KS,현대자동차,218916.628125,219409.68359375,216451.35078125,216944.40625,245652,15.180000305175781,62.49700993498934,217634.6875,214126.4265625,0
2025-09-08,005380.KS,현대자동차,214972.17891876432,215465.234375,212506.90163758583,215465.234375,382254,15.109999656677246,54.346711774053006,217240.240625,214541.321875,0
2025-09-09,005380.KS,현대자동차,216451.35234731736,217437.46329195204,215465.24140268264,215958.296875,407652,15.039999961853027,52.29692132203076,217043.01875,214980.8703125,0
2025-09-10,005380.KS,현대자동차,216451.35778061225,218916.63520408163,215958.30229591837,217437.46875,427432,15.350000381469727,53.38576495591995,216845.796875,215470.00390625,0
2025-09-11,005380.KS,현대자동차,218423.56800028027,219902.734375,215958.29070908073,219902.734375,569436,14.710000038146973,61.74186839646544,217141.628125,215936.165625,0
2025-09-12,005380.KS,현대자동차,219409.68592701343,220888.8523489933,217437.46403104026,220395.796875,666184,14.760000228881836,59.16624002876828,217831.90625,216353.86171875,0
2025-09-15,005380.KS,현대자동차,218423.56460755813,218423.56460755813,212013.84375,212013.84375,1712249,15.6899995803833,48.11536144259939,217141.628125,216401.20546875,0
2025-09-16,005380.KS,현대자동차,212999.95465116279,213493.01010174418,212013.84375,212013.84375,492855,16.360000610351562,45.09804043406722,216352.7375,216326.6859375,0
2025-09-17,005380.KS,현대자동차,212999.953125,213493.0085720486,212013.84223090278,212999.953125,412548,15.720000267028809,36.363649458711784,215465.234375,216228.3546875,0
2025-09-18,005380.KS,현대자동차,213493.015625,215465.23747834875,212013.84923498848,213493.015625,652885,15.699999809265137,41.46343160086599,214183.290625,216105.93125,0
2025-09-22,005380.KS,현대자동차,212013.8546444954,215958.29845183488,211520.799168578,214972.1875,499195,16.100000381469727,44.18605165333719,213098.56875,216130.584375,0
2025-09-23,005380.KS,현대자동차,214479.13045804793,216944.4078196347,214479.13045804793,215958.296875,473760,16.639999389648438,47.72728091169486,213887.459375,216107.05234375,0
2025-09-24,005380.KS,현대자동차,214972.1804597701,216451.34683908045,213493.01408045978,214479.125,383310,16.18000030517578,40.90908763532205,214380.515625,216180.16953125,0
2025-09-25,005380.KS,현대자동차,213986.078125,214479.13360455068,212506.9116863479,213986.078125,509882,16.739999771118164,40.000014084487205,214577.740625,216155.5171875,0
2025-09-26,005380.KS,현대자동차,212013.8523455711,212506.9078161422,210041.6304632867,211520.796875,448652,15.289999961853027,38.29789099009988,214183.296875,215785.72578125,0
2025-09-29,005380.KS,현대자동차,212506.8992005814,213493.01010174418,211027.7328488372,212013.84375,339105,16.1200008392334,42.22222378716635,213591.628125,215539.19765625,0
2025-09-30,005380.KS,현대자동차,211027.7328488372,212999.95465116279,211027.7328488372,212013.84375,339691,16.280000686645508,40.90907454022306,212802.7375,215268.01640625,0
2025-10-01,005380.KS,현대자동차,212506.90625,213986.07265081204,212013.85078306263,212506.90625,297048,16.290000915527344,38.09522731628404,212408.29375,215046.14140625,0
2025-10-02,005380.KS,현대자동차,213493.01796875,219902.7390625,213493.01796875,216944.40625,1099674,16.6299991607666,43.47827884127183,212999.959375,214972.1828125,0
2025-10-10,005380.KS,현대자동차,215958.30004320276,217190.93874207948,213493.0226454493,213986.078125,779161,21.65999984741211,37.25491414460889,213493.015625,214750.3078125,0
2025-10-13,005380.KS,현대자동차,211520.79072511444,216451.3452874714,211027.73526887872,215465.234375,544349,19.030000686645508,59.459468718818385,214183.29375,214676.34921875,0
2025-10-14,005380.KS,현대자동차,215465.2352508408,221874.95620795965,214972.1797926009,219902.734375,885802,20.809999465942383,67.39131483133605,215761.071875,214898.22421875,0
2025-10-15,005380.KS,현대자동차,219902.7414010067,220888.8523489933,216944.408557047,220395.796875,670710,20.639999389648438,66.66669014084508,217338.85,215120.09921875,0
2025-10-16,005380.KS,현대자동차,233708.28912706612,241597.17652376034,230749.95635330578,238638.84375,2115204,25.309999465942383,81.48148727757717,221677.7375,216180.16796875,0
2025-10-17,005380.KS,현대자동차,237652.73128858022,242583.28587962964,236173.56491126542,239624.953125,994190,20.780000686645508,81.25000247579368,226805.5125,217166.27890625,0
2025-10-20,005380.KS,현대자동차,248006.8881048387,248499.9435483871,238145.77923387097,244555.5,1155423,18.229999542236328,82.95454586376759,232623.565625,218374.2640625,0
2025-10-21,005380.KS,현대자동차,248499.95394736843,263291.617872807,248006.89848318713,252937.453125,2002410,17.8700008392334,88.23530873825018,239230.509375,220420.44453125,0
